X,Y
1761.312,761.4928
1725.326,746.5022
1810.2928,735.5091
1640.3593,715.52155
1604.3733,713.5228
491.8079,430.69955
1514.4084,795.4716
571.7767,708.52594
1883.2644,707.52655
865.66187,733.5103
1716.3296,717.5203
1199.5315,755.4966
1029.5978,742.5047
685.7321,677.5453
1723.3268,439.69394
833.6744,405.71518
858.6646,1017.3329
1390.4569,761.4928
1738.3209,760.49347
893.65094,697.5328
1749.3167,818.4572
1286.4974,713.5228
936.63416,679.54407
1756.314,766.4897
1628.3639,1017.3329
924.6388,712.52344
1271.5033,677.5453
804.68567,735.5091
1694.3381,733.5103
517.7977,467.67645
721.7181,806.4647
1264.5061,727.51404
856.66534,788.47595
1635.3612,767.4891
1283.4987,740.5059
1320.4841,681.5428
1901.2573,1042.3173
906.6459,756.496
968.62164,768.48846
876.65753,707.52655
799.6876,760.49347
2341.0854,738.5072
436.82938,379.7314
920.6404,1095.2842
1425.4432,1013.33545
1711.3315,710.52466
1481.4213,674.5472
1200.531,720.51843
1837.2823,552.62335
520.7966,1014.33484
1635.3612,725.5153
881.6556,498.6571
1389.4573,692.53595
1297.4932,710.52466
1677.3448,983.3541
1841.2808,992.3485
713.7212,972.361
1701.3354,425.7027
874.6583,1002.3423
801.6868,741.5053
1442.4365,730.5122
825.6775,464.67834
948.62946,458.68207
1598.3756,776.48346
1935.244,442.69208
1859.2737,909.4004
1969.2308,1022.32983
1312.4873,734.5097
1799.2971,603.5915
1646.3569,747.5016
1874.2678,761.4928
1257.5088,749.5003
1277.501,763.4916
2042.2023,770.4872
1167.544,724.5159
1956.2358,990.34985
717.71967,721.5178
1460.4296,697.5328
1817.2902,729.5128
871.6595,1004.34106
900.6482,712.52344
688.73096,432.69833
1779.3049,494.6596
1765.3104,503.654
769.69934,808.4635
1691.3394,978.3573
1267.5049,760.49347
1635.3612,1050.3124
1248.5123,800.46844
1522.4053,993.3479
1752.3156,985.3529
853.66656,964.366
787.6923,475.67145
1892.2609,444.69083
841.6712,953.3729
1245.5134,760.49347
837.6728,441.6927
1300.492,727.51404
2038.2039,1064.3036
1519.4065,730.5122
833.6744,687.53906
1701.3354,439.69394
1293.4948,740.5059
757.70404,689.5378
797.6884,719.51904
1030.5974,877.42035
1340.4764,790.47473
736.7122,730.5122
1704.3342,721.5178
1573.3854,705.52783
896.6497,686.5397
827.6767,736.5084
1414.4475,707.52655
1669.3479,456.68332
828.67633,1031.3242
1636.3608,655.559
854.66614,784.47845
1825.287,737.5078
956.62634,1020.33105
1712.3312,974.35974
235.90785,749.5003
1284.4983,748.501
1064.5841,689.5378
766.7005,1026.3273
1688.3405,488.66333
1294.4944,704.52844
744.7091,442.69208
1279.5002,758.4947
884.6544,991.3491
1261.5072,717.5203
1650.3553,680.5434
1011.60486,439.69394
1602.374,984.3535
707.7236,662.5547
928.63727,976.3585
1844.2795,1029.3254
727.71576,705.52783
1298.4928,753.4978
445.82584,1083.2917
1655.3534,475.67145
958.62555,994.3473
1703.3346,440.69333
1000.60913,994.3473
1344.4749,745.5028
1755.3143,676.5459
877.65717,784.47845
1624.3655,749.5003
718.71924,427.70145
1822.2882,703.52905
1651.355,962.3673
896.6497,1011.3367
839.672,1021.33044
840.67163,829.4504
1320.4841,727.51404
811.6829,1039.3192
1021.60095,543.62897
1830.285,784.47845
1756.314,1026.3273
1708.3326,982.35474
1394.4553,780.48096
607.7626,454.68457
1306.4896,690.5372
784.6935,992.3485
1902.257,1025.3279
843.6705,1020.33105
1745.3182,1039.3192
936.63416,719.51904
1478.4225,850.43726
829.6759,717.5203
1732.3234,723.51654
2070.1914,722.5172
1776.3062,802.4672
828.67633,766.4897
1314.4866,739.5066
1839.2815,461.6802
1526.4038,461.6802
1934.2444,1005.34045
1264.5061,727.51404
1653.3541,739.5066
1592.3779,968.3635
2271.1128,704.52844
1680.3436,957.3704
867.6611,338.75702
936.63416,957.3704
998.6099,789.47534
1743.319,1037.3204
1354.471,713.5228
1263.5065,685.5403
1679.344,425.7027
1427.4424,753.4978
744.7091,1008.3385
556.78253,489.66272
1031.597,731.51154
1982.2257,832.4485
759.70325,428.7008
2121.1714,751.4991
794.6896,503.654
881.6556,722.5172
1870.2694,958.3698
1100.5701,691.53656
2055.1973,445.6902
1812.2921,736.5084
1863.2722,906.4023
1419.4456,717.5203
1689.3401,669.5503
1565.3885,721.5178
1572.3857,1030.3248
1619.3674,686.5397
489.80865,432.69833
813.6821,411.71143
1741.3198,757.4953
651.7454,744.5034
1000.60913,767.4891
1592.3779,734.5097
870.6599,979.3567
746.7083,701.5303
1277.501,715.52155
734.713,767.4891
1880.2655,1018.3323
656.74347,936.38354
1767.3097,991.3491
980.61694,748.501
988.61383,692.53595
1540.3983,995.3467
1008.606,713.5228
1235.5173,760.49347
877.65717,976.3585
1719.3284,723.51654
1772.3077,666.5522
1721.3276,674.5472
1861.273,918.3948
1603.3737,470.67456
802.68646,741.5053
1002.60834,471.67395
1028.5983,636.5709
782.6943,788.47595
721.7181,958.3698
1565.3885,735.5091
1859.2737,677.5453
1837.2823,808.4635
814.68176,696.53345
1800.2968,459.68146
1726.3257,481.66772
1873.2683,448.68832
761.70245,439.69394
706.72394,987.3517
1646.3569,717.5203
1331.4799,724.5159
1327.4814,709.5253
1345.4745,683.54156
1412.4482,851.4366
1699.3362,715.52155
1506.4116,673.5478
793.68994,731.51154
857.665,998.34485
1850.2772,936.38354
1260.5076,704.52844
1735.3221,1037.3204
1354.471,658.5572
1792.2999,1080.2936
1725.326,957.3704
1018.6021,1034.3223
1676.3452,970.3623
1808.2936,540.63086
1774.3069,762.4922
702.7255,449.6877
1595.3768,972.361
839.672,737.5078
1287.4971,680.5434
965.6228,534.6346
1065.5837,716.52094
1675.3456,736.5084
954.6271,480.66833
1828.2859,923.39166
926.63806,425.7027
1278.5006,703.52905
1101.5697,739.5066
874.6583,983.3541
935.6345,1021.33044
897.64935,414.70956
639.7501,472.67334
728.71533,457.6827
914.6427,1003.3417
857.665,801.46783
1553.3932,788.47595
922.6396,993.3479
1575.3846,749.5003
852.66693,709.5253
766.7005,774.4847
1630.3632,761.4928
1558.3912,668.5509
1512.4092,985.3529
1818.2898,996.34607
1767.3097,717.5203
1008.606,1019.33167
1680.3436,999.3441
1309.4885,727.51404
854.66614,722.5172
1829.2854,727.51404
882.6552,1007.33923
1771.3081,381.73016
980.61694,711.52405
999.60956,798.4697
1260.5076,738.5072
985.615,683.54156
850.6677,414.70956
1820.289,1018.3323
1375.4628,725.5153
1905.2557,852.436
1537.3994,730.5122
1675.3456,737.5078
1202.5303,637.57025
1723.3268,492.66083
1686.3413,445.6902
1439.4377,952.37354
1007.6064,965.3654
887.65326,763.4916
1837.2823,750.4997
613.76025,1004.34106
1723.3268,973.3604
1744.3186,1003.3417
1668.3483,984.3535
1502.4131,667.5515
1714.3303,707.52655
2232.1282,688.53845
791.69073,509.6502
1107.5674,988.3511
2219.133,686.5397
1691.3394,733.5103
1279.5002,713.5228
1848.2781,512.6484
2237.1262,674.5472
1665.3495,475.67145
1781.3042,724.5159
615.75946,743.5041
734.713,701.5303
1771.3081,991.3491
1838.282,1091.2867
1010.6052,985.3529
736.7122,689.5378
1868.2703,728.5134
1675.3456,1018.3323
1749.3167,974.35974
1692.339,471.67395
1670.3475,745.5028
1820.289,1019.33167
1751.3159,705.52783
663.7407,470.67456
1960.2343,460.68082
891.6517,692.53595
1427.4424,707.52655
871.6595,708.52594
1582.3818,519.644
1947.2394,705.52783
1894.26,1011.3367
1950.2382,1012.33606
1708.3326,741.5053
1599.3752,694.53467
1044.5919,718.5197
819.6798,489.66272
1616.3687,996.34607
1493.4166,670.5497
1313.4869,754.4972
1839.2815,606.58966
1918.2507,449.6877
1847.2784,672.5484
1681.3433,775.4841
1699.3362,691.53656
531.7923,422.70456
1670.3475,457.6827
840.67163,717.5203
1669.3479,411.71143
886.6536,430.69955
1773.3073,731.51154
1744.3186,666.5522
909.64465,1021.33044
1739.3206,449.6877
1846.2788,679.54407
1271.5033,748.501
784.6935,625.57776
1997.2198,791.47406
1760.3124,647.564
1279.5002,749.5003
1689.3401,990.34985
1584.3811,636.5709
1608.3717,764.49097
823.6782,671.549
1195.533,721.5178
863.66266,470.67456
1400.453,784.47845
806.6849,999.3441
679.7345,543.62897
826.67706,431.69894
1776.3062,753.4978
1686.3413,732.5109
1002.60834,968.3635
942.6318,509.6502
1221.5228,729.5128
895.65015,958.3698
945.6306,469.67523
1002.60834,434.69708
606.763,1002.3423
710.72235,420.7058
784.6935,1076.296
363.85788,731.51154
1265.5056,764.49097
1674.346,883.4166
1793.2994,990.34985
1701.3354,482.6671
1458.4303,791.47406
1241.515,709.5253
1831.2847,1004.34106
659.7423,1023.3292
1689.3401,774.4847
1662.3507,467.67645
734.713,495.659
1968.2312,973.3604
1492.417,739.5066
1694.3381,466.67706
1375.4628,694.53467
1771.3081,715.52155
562.78015,396.7208
1848.2781,683.54156
1331.4799,683.54156
1478.4225,712.52344
1451.433,674.5472
787.6923,1038.3198
1648.3561,789.47534
938.63336,665.5528
1540.3983,696.53345
567.7782,730.5122
949.629,812.461
1479.4221,748.501
1163.5455,751.4991
1131.558,668.5509
915.64233,756.496
1470.4257,957.3704
1284.4983,734.5097
1340.4764,737.5078
937.6337,930.38727
886.6536,975.35913
790.69116,749.5003
1281.4994,737.5078
1224.5217,754.4972
1006.6068,1014.33484
1132.5576,507.6515
755.70483,994.3473
935.6345,692.53595
755.70483,1042.3173
1739.3206,403.71643
1672.3468,420.7058
1384.4592,759.4941
1306.4896,759.4941
849.6681,743.5041
1311.4877,718.5197
1510.41,953.3729
1701.3354,742.5047
1587.3799,942.37976
1563.3893,477.67023
2035.205,979.3567
1794.2991,744.5034
1541.398,654.55963
636.7513,691.53656
1279.5002,704.52844
1731.3237,456.68332
1414.4475,742.5047
1760.3124,476.67084
1353.4713,777.48285
1021.60095,996.34607
1514.4084,987.3517
1714.3303,816.4585
1294.4944,740.5059
1774.3069,747.5016
1702.3351,1017.3329
2152.1594,688.53845
710.72235,702.52966
860.6638,1043.3167
1279.5002,792.47345
1722.3273,997.34546
995.6111,1044.316
819.6798,776.48346
1976.228,682.5422
556.78253,1036.321
1724.3264,984.3535
1796.2983,1033.3229
1708.3326,1001.3429
1654.3538,710.52466
1834.2834,675.5466
1606.3726,743.5041
814.68176,481.66772
1570.3866,494.6596
1843.28,778.48224
2266.1147,782.47974
1294.4944,747.5016
1543.3971,738.5072
1343.4752,692.53595
1296.4935,729.5128
1965.2323,462.67957
1847.2784,997.34546
1747.3175,1002.3423
1469.426,666.5522
1442.4365,710.52466
1123.5612,691.53656
815.6814,779.48157
1056.5873,686.5397
1889.262,460.68082
1808.2936,974.35974
1790.3007,1011.3367
1651.355,703.52905
1820.289,765.49036
1614.3694,488.66333
1715.33,662.5547
1257.5088,701.5303
2029.2074,795.4716
1167.544,736.5084
1499.4143,753.4978
1407.4502,500.65582
1337.4775,638.56964
1572.3857,420.7058
1262.5068,714.52216
616.7591,683.54156
2235.127,726.5147
1648.3561,1015.3342
1448.4342,1006.33984
1800.2968,1047.3142
2077.1887,718.5197
994.6115,970.3623
1436.4388,807.4641
1308.4889,757.4953
1000.60913,406.71457
702.7255,717.5203
1846.2788,731.51154
619.75793,744.5034
583.772,697.5328
2293.1042,683.54156
1231.5189,767.4891
494.80673,989.35046
1253.5104,789.47534
1279.5002,705.52783
2095.1816,384.7283
1487.419,507.6515
1485.4198,456.68332
1778.3053,461.6802
997.6103,417.7077
1009.60565,741.5053
1540.3983,1013.33545
1702.3351,963.36664
1754.3147,448.68832
919.64075,996.34607
1796.2983,487.66394
1836.2827,753.4978
1029.5978,721.5178
1816.2905,491.66144
1839.2815,751.4991
473.8149,419.70645
837.6728,699.53156
935.6345,745.5028
865.66187,714.52216
1001.60876,715.52155
521.7962,662.5547
990.61304,1005.34045
1716.3296,523.6415
1844.2795,467.67645
1723.3268,934.38477
833.6744,455.68396
1775.3065,475.67145
1903.2566,434.69708
891.6517,789.47534
705.7243,698.53217
756.7044,685.5403
1852.2765,998.34485
1057.5869,455.68396
959.6251,565.61523
1231.5189,714.52216
1684.342,695.53406
1704.3342,756.496
883.65485,883.4166
1715.33,1079.2942
1324.4827,698.53217
989.61346,956.37103
1880.2655,952.37354
1328.4811,790.47473
1565.3885,1001.3429
627.75476,863.42914
801.6868,671.549
1346.474,714.52216
586.7708,731.51154
1247.5127,779.48157
1060.5857,1031.3242
819.6798,1051.3116
803.68604,428.7008
830.67554,1005.34045
1709.3323,1082.2924
961.6244,997.34546
1575.3846,945.3779
1774.3069,819.4566
758.7036,523.6415
938.63336,398.71954
1506.4116,980.3561
579.7735,723.51654
1953.237,675.5466
1471.4252,677.5453
1641.3589,720.51843
881.6556,460.68082
1286.4974,820.456
1051.5892,450.68707
867.6611,447.68896
1050.5896,748.501
1774.3069,931.38666
890.6521,486.6646
1587.3799,669.5503
1257.5088,741.5053
541.7884,1041.318
1255.5095,716.52094
1327.4814,675.5466
1325.4822,703.52905
2094.182,386.72705
1661.3511,1027.3267
764.7013,1045.3154
1747.3175,758.4947
588.77,577.6077
863.66266,402.71707
876.65753,474.67206
521.7962,584.6034
1263.5065,743.5041
745.7087,458.68207
1377.4619,803.4666
834.67395,465.67773
930.6365,735.5091
1657.3527,509.6502
745.7087,1048.3136
1367.4658,705.52783
1794.2991,1020.33105
1592.3779,758.4947
1563.3893,806.4647
1993.2214,455.68396
1093.5729,539.6315
1705.3339,350.74954
1310.488,731.51154
1702.3351,705.52783
1575.3846,1023.3292
709.7228,645.5653
1723.3268,1032.3236
1626.3647,875.42163
1766.31,1035.3217
1262.5068,776.48346
1230.5193,745.5028
1328.4811,699.53156
2021.2104,395.72144
1277.501,691.53656
1837.2823,401.71768
1043.5924,489.66272
1325.4822,754.4972
1701.3354,700.53094
1476.4232,736.5084
804.68567,721.5178
1773.3073,712.52344
839.672,498.6571
787.6923,511.649
1275.5017,719.51904
1916.2515,819.4566
1064.5841,548.62585
1511.4097,931.38666
855.6658,421.7052
627.75476,451.68646
739.71106,661.5553
