X,Y
1276.5013,729.5128
1598.3756,735.5091
1739.3206,764.49097
1050.5896,583.604
1245.5134,710.52466
1103.569,803.4666
1649.3557,715.52155
1231.5189,718.5197
808.6841,716.52094
1476.4232,819.4566
1484.4202,722.5172
1602.374,709.5253
1672.3468,729.5128
1284.4983,713.5228
1576.3843,716.52094
1371.4642,782.47974
1162.5459,890.41223
1590.3788,725.5153
1291.4955,726.5147
853.66656,734.5097
1045.5916,548.62585
1501.4136,490.6621
860.6638,750.4997
1504.4124,750.4997
1253.5104,661.5553
1458.4303,758.4947
1582.3818,671.549
1125.5603,680.5434
1104.5685,778.48224
1076.5795,718.5197
1492.417,730.5122
1608.3717,733.5103
1550.3944,741.5053
1287.4971,685.5403
1531.4019,706.52716
1538.399,760.49347
1550.3944,704.52844
893.65094,713.5228
1567.3877,778.48224
1285.4978,729.5128
1502.4131,674.5472
1542.3975,830.4497
1636.3608,720.51843
1057.5869,750.4997
1284.4983,688.53845
1032.5967,871.42413
1585.3807,681.5428
1055.5876,807.4641
1482.4209,710.52466
1553.3932,749.5003
1332.4795,714.52216
1081.5775,802.4672
1606.3726,897.4079
1514.4084,769.48785
1440.4374,704.52844
1033.5963,705.52783
1522.4053,800.46844
1566.3882,691.53656
1092.5732,774.4847
1405.451,692.53595
1562.3896,776.48346
1514.4084,806.4647
1256.5092,719.51904
1534.4006,692.53595
1510.41,809.4628
1542.3975,723.51654
1026.599,602.59216
1514.4084,746.5022
1138.5553,801.46783
1080.5779,567.614
1706.3335,750.4997
1562.3896,752.4985
1652.3545,785.47784
1648.3561,814.4597
1064.5841,730.5122
1498.4147,787.47656
1541.398,714.52216
1302.4912,615.58405
1542.3975,687.53906
1543.3971,922.3923
1265.5056,764.49097
1590.3788,709.5253
1538.399,704.52844
1037.5947,759.4941
1396.4545,709.5253
1077.5791,872.4235
1497.415,788.47595
1044.5919,737.5078
1270.5037,695.53406
1557.3916,766.4897
1269.5042,725.5153
1506.4116,914.3973
1389.4573,771.4866
1528.403,448.68832
1044.5919,677.5453
1481.4213,750.4997
1354.471,696.53345
1427.4424,713.5228
1024.5997,812.461
1398.4537,812.461
1596.3765,790.47473
1300.492,700.53094
1279.5002,712.52344
1336.4779,726.5147
1457.4307,738.5072
1435.4393,682.5422
1577.3838,655.559
1497.415,728.5134
1266.5052,714.52216
1471.4252,686.5397
1285.4978,724.5159
1427.4424,736.5084
1461.4291,791.47406
1723.3268,725.5153
1502.4131,742.5047
1478.4225,796.47095
1489.4182,758.4947
1011.60486,696.53345
1361.4681,717.5203
1533.401,725.5153
1012.60443,769.48785
1163.5455,795.4716
914.6427,697.5328
1534.4006,774.4847
1500.414,793.47284
1293.4948,773.48535
1529.4026,751.4991
1184.5374,775.4841
1616.3687,777.48285
1291.4955,715.52155
1042.5928,697.5328
1620.3671,734.5097
1432.4404,717.5203
1459.4299,729.5128
1308.4889,772.48596
1294.4944,734.5097
1607.3721,785.47784
1529.4026,745.5028
1574.385,704.52844
1581.3823,595.5965
1551.394,682.5422
1282.499,776.48346
1725.326,694.53467
1082.5771,726.5147
1543.3971,695.53406
1246.5131,703.52905
999.60956,816.4585
945.6306,695.53406
1500.414,768.48846
1415.4471,721.5178
1568.3873,858.43225
1073.5807,945.3779
973.6197,659.5565
1722.3273,779.48157
964.62317,717.5203
1034.5958,810.4622
1645.3573,754.4972
1532.4014,814.4597
1604.3733,688.53845
1513.4088,712.52344
1405.451,897.4079
1248.5123,728.5134
1616.3687,773.48535
1046.5912,701.5303
1611.3706,699.53156
1573.3854,756.496
1110.5662,746.5022
1043.5924,719.51904
1147.5518,556.62085
1038.5944,745.5028
1231.5189,762.4922
1098.5709,731.51154
1450.4335,709.5253
1509.4104,530.6371
1450.4335,704.52844
1055.5876,768.48846
1543.3971,755.4966
1500.414,679.54407
1625.3651,758.4947
1434.4397,722.5172
1540.3983,740.5059
1501.4136,717.5203
1553.3932,664.5534
1124.5607,875.42163
1442.4365,780.48096
1313.4869,735.5091
1499.4143,669.5503
1630.3632,730.5122
1626.3647,797.47034
1214.5256,774.4847
1543.3971,768.48846
1744.3186,745.5028
1031.597,768.48846
1566.3882,712.52344
1523.4049,774.4847
1568.3873,730.5122
1236.517,738.5072
1685.3417,777.48285
1359.469,727.51404
1061.5853,719.51904
1531.4019,729.5128
1028.5983,740.5059
1492.417,716.52094
1128.5592,723.51654
1066.5834,645.5653
1004.6076,698.53217
1094.5724,674.5472
1024.5997,836.446
1556.3921,810.4622
1122.5615,685.5403
1042.5928,616.5834
1387.458,749.5003
1013.60406,793.47284
1419.4456,749.5003
1093.5729,736.5084
1537.3994,713.5228
1555.3925,762.4922
1072.581,737.5078
1516.4077,751.4991
1096.5717,742.5047
1427.4424,807.4641
1060.5857,746.5022
1061.5853,723.51654
1039.5939,677.5453
1505.412,648.5634
1458.4303,712.52344
1597.376,702.52966
872.6591,682.5422
1141.5541,735.5091
1066.5834,692.53595
1550.3944,800.46844
1148.5514,690.5372
1459.4299,737.5078
1558.3912,762.4922
1549.3948,745.5028
1558.3912,745.5028
1017.6025,660.5559
1070.5818,799.4691
985.615,711.52405
1026.599,737.5078
785.6931,705.52783
956.62634,790.47473
1450.4335,785.47784
1523.4049,814.4597
1454.4319,716.52094
1506.4116,686.5397
1528.403,702.52966
1117.5635,697.5328
1424.4436,626.57715
1570.3866,703.52905
1484.4202,773.48535
1430.4413,787.47656
1015.6033,767.4891
1548.3951,816.4585
1224.5217,714.52216
1503.4127,715.52155
1299.4924,720.51843
1079.5782,661.5553
1533.401,763.4916
1563.3893,771.4866
1128.5592,755.4966
1032.5967,689.5378
1475.4237,716.52094
1106.5677,745.5028
1502.4131,978.3573
1502.4131,724.5159
1608.3717,698.53217
962.62396,760.49347
986.6146,699.53156
1699.3362,756.496
1063.5846,695.53406
1391.4564,650.56213
1228.5201,770.4872
1497.415,731.51154
815.6814,699.53156
1342.4756,691.53656
1521.4058,770.4872
1462.4287,692.53595
1471.4252,699.53156
1565.3885,678.5447
1514.4084,746.5022
1096.5717,698.53217
1087.5752,733.5103
1279.5002,733.5103
1244.5139,733.5103
1078.5787,679.54407
1543.3971,768.48846
1111.5658,723.51654
1441.4369,692.53595
1548.3951,723.51654
1531.4019,777.48285
1600.3749,613.58527
1412.4482,674.5472
1397.4541,765.49036
1032.5967,944.37854
1218.524,715.52155
1504.4124,726.5147
1461.4291,741.5053
1354.471,819.4566
983.6158,616.5834
1569.387,771.4866
1025.5994,684.5409
1413.4479,718.5197
1502.4131,845.44037
1097.5713,717.5203
1031.597,811.4616
1228.5201,703.52905
1264.5061,755.4966
1125.5603,549.62524
1484.4202,745.5028
1511.4097,698.53217
1111.5658,595.5965
1536.3999,727.51404
1004.6076,756.496
1490.4178,740.5059
1049.59,730.5122
1140.5544,761.4928
1477.4229,794.4722
1502.4131,740.5059
1083.5768,758.4947
1304.4905,728.5134
1280.4998,735.5091
1041.5931,631.57404
1065.5837,945.3779
1008.606,726.5147
1046.5912,690.5372
1375.4628,753.4978
1256.5092,735.5091
1025.5994,722.5172
1535.4003,689.5378
945.6306,762.4922
1458.4303,707.52655
896.6497,733.5103
1646.3569,719.51904
1477.4229,727.51404
1048.5905,763.4916
1063.5846,699.53156
990.61304,725.5153
1625.3651,736.5084
1085.5759,693.5353
1475.4237,713.5228
1029.5978,705.52783
1519.4065,775.4841
1581.3823,678.5447
1562.3896,688.53845
1296.4935,776.48346
1547.3955,760.49347
1262.5068,760.49347
992.61224,682.5422
1277.501,728.5134
1262.5068,691.53656
1646.3569,831.4491
1281.4994,699.53156
1289.4963,739.5066
964.62317,625.57776
1515.4081,734.5097
1013.60406,746.5022
1484.4202,730.5122
1499.4143,679.54407
1039.5939,754.4972
1509.4104,733.5103
1458.4303,737.5078
1003.608,789.47534
1263.5065,717.5203
1273.5026,761.4928
1120.5623,803.4666
1499.4143,738.5072
1149.5509,757.4953
1043.5924,750.4997
1682.3429,722.5172
1278.5006,746.5022
1269.5042,692.53595
965.6228,692.53595
1606.3726,688.53845
1283.4987,756.496
1018.6021,726.5147
1516.4077,726.5147
1080.5779,821.4553
1077.5791,725.5153
1117.5635,864.42847
1098.5709,720.51843
1479.4221,745.5028
1459.4299,733.5103
1055.5876,694.53467
1462.4287,679.54407
834.67395,747.5016
1526.4038,709.5253
1055.5876,711.52405
1662.3507,757.4953
1020.6013,590.5996
1242.5146,749.5003
1232.5186,713.5228
1155.5486,932.38605
1761.312,692.53595
982.61615,717.5203
1234.5178,741.5053
958.62555,722.5172
1031.597,762.4922
1278.5006,692.53595
1311.4877,769.48785
1168.5436,714.52216
1534.4006,725.5153
1277.501,721.5178
1485.4198,725.5153
1497.415,735.5091
1483.4205,698.53217
1187.5361,745.5028
1291.4955,737.5078
1470.4257,714.52216
1116.5638,638.56964
1472.4248,777.48285
954.6271,749.5003
1276.5013,719.51904
1117.5635,742.5047
1276.5013,755.4966
1487.419,738.5072
1495.4159,678.5447
1556.3921,758.4947
1570.3866,753.4978
976.6185,796.47095
1544.3967,692.53595
1238.5162,729.5128
1054.588,677.5453
1307.4893,670.5497
1098.5709,600.5934
1552.3936,723.51654
1460.4296,762.4922
1289.4963,760.49347
1581.3823,743.5041
1445.4354,681.5428
1528.403,797.47034
1499.4143,907.4016
1510.41,672.5484
1247.5127,691.53656
881.6556,694.53467
988.61383,731.51154
1059.586,743.5041
1450.4335,656.5584
1538.399,727.51404
1218.524,723.51654
1097.5713,725.5153
1063.5846,687.53906
1003.608,754.4972
1533.401,725.5153
1024.5997,687.53906
1033.5963,704.52844
1604.3733,750.4997
1550.3944,826.4522
1485.4198,965.3654
1029.5978,753.4978
1096.5717,644.5659
1025.5994,735.5091
1531.4019,778.48224
1130.5583,699.53156
1478.4225,682.5422
1602.374,666.5522
1037.5947,807.4641
1097.5713,641.56775
1257.5088,724.5159
1292.4951,729.5128
1048.5905,734.5097
1155.5486,713.5228
1531.4019,728.5134
1676.3452,777.48285
1633.3619,830.4497
1029.5978,733.5103
1067.583,731.51154
1475.4237,743.5041
1622.3662,703.52905
1294.4944,656.5584
955.6267,748.501
1498.4147,664.5534
1441.4369,723.51654
1126.5599,668.5509
1257.5088,727.51404
1478.4225,747.5016
1788.3014,740.5059
1276.5013,636.5709
1694.3381,736.5084
1434.4397,699.53156
1485.4198,707.52655
969.6212,711.52405
1457.4307,683.54156
1020.6013,679.54407
1061.5853,572.6109
1527.4033,677.5453
1381.4603,888.4135
1577.3838,747.5016
1180.5388,702.52966
1500.414,722.5172
1082.5771,817.4578
1440.4374,822.4547
954.6271,717.5203
1252.5107,725.5153
1029.5978,715.52155
1557.3916,708.52594
1277.501,722.5172
1072.581,725.5153
1575.3846,727.51404
986.6146,703.52905
1093.5729,636.5709
1421.4447,627.57654
1544.3967,795.4716
1485.4198,724.5159
1119.5626,815.4591
1097.5713,717.5203
1004.6076,760.49347
1539.3987,808.4635
981.6166,752.4985
1510.41,606.58966
1007.6064,657.5578
1088.5748,752.4985
1069.5822,748.501
1530.4022,725.5153
944.631,644.5659
1025.5994,669.5503
1328.4811,759.4941
1540.3983,743.5041
1420.4452,676.5459
957.6259,832.4485
1546.396,845.44037
1314.4866,725.5153
1483.4205,766.4897
1601.3745,670.5497
1461.4291,810.4622
1401.4525,736.5084
1046.5912,804.46594
991.6127,725.5153
1290.4958,705.52783
1495.4159,730.5122
1029.5978,716.52094
1059.586,758.4947
1505.412,663.554
1547.3955,888.4135
1505.412,771.4866
1601.3745,799.4691
1088.5748,696.53345
1342.4756,691.53656
1505.412,766.4897
1494.4163,718.5197
1495.4159,719.51904
1513.4088,706.52716
1008.606,681.5428
1494.4163,645.5653
1107.5674,710.52466
1603.3737,678.5447
1274.5022,775.4841
1549.3948,704.52844
1097.5713,771.4866
1562.3896,694.53467
1193.5338,765.49036
1281.4994,752.4985
1488.4186,513.6477
1484.4202,722.5172
1278.5006,714.52216
1537.3994,729.5128
1676.3452,728.5134
1101.5697,738.5072
1594.3772,606.58966
1495.4159,689.5378
1401.4525,742.5047
1081.5775,686.5397
1406.4506,670.5497
1509.4104,751.4991
985.615,704.52844
1452.4326,788.47595
985.615,695.53406
1440.4374,724.5159
1505.412,746.5022
1279.5002,703.52905
1223.5221,718.5197
1492.417,701.5303
1015.6033,688.53845
1485.4198,760.49347
1007.6064,682.5422
1390.4569,710.52466
1035.5955,669.5503
1532.4014,729.5128
1444.4358,753.4978
1622.3662,728.5134
1012.60443,694.53467
1558.3912,749.5003
1121.5619,775.4841
1205.529,707.52655
1505.412,739.5066
1294.4944,767.4891
1143.5533,794.4722
1224.5217,706.52716
952.62787,757.4953
1081.5775,703.52905
884.6544,681.5428
1476.4232,733.5103
1471.4252,673.5478
1519.4065,813.4603
970.62085,785.47784
1044.5919,679.54407
1499.4143,757.4953
937.6337,626.57715
1465.4276,716.52094
1519.4065,688.53845
997.6103,686.5397
1058.5865,769.48785
1539.3987,713.5228
1310.488,718.5197
1057.5869,656.5584
1531.4019,746.5022
1534.4006,753.4978
1482.4209,685.5403
1172.542,717.5203
1489.4182,725.5153
1485.4198,736.5084
1548.3951,844.441
1077.5791,688.53845
1460.4296,777.48285
1551.394,739.5066
1442.4365,795.4716
1024.5997,775.4841
932.6357,750.4997
1179.5392,720.51843
1429.4417,727.51404
1006.6068,742.5047
1046.5912,719.51904
1107.5674,650.56213
910.6443,717.5203
1019.60175,646.56464
981.6166,703.52905
1087.5752,749.5003
996.6107,784.47845
1035.5955,734.5097
1022.6005,755.4966
974.61926,713.5228
1497.415,742.5047
1160.5466,757.4953
1146.5521,720.51843
1577.3838,774.4847
1591.3784,766.4897
1537.3994,819.4566
1082.5771,782.47974
1504.4124,757.4953
1527.4033,779.48157
1510.41,763.4916
1653.3541,794.4722
1070.5818,723.51654
1408.4498,612.5859
1237.5166,586.6021
1044.5919,692.53595
1497.415,710.52466
1506.4116,732.5109
1525.4042,619.58154
1531.4019,715.52155
1468.4264,825.4529
1464.428,778.48224
1003.608,719.51904
1488.4186,727.51404
881.6556,740.5059
1067.583,675.5466
1305.49,729.5128
1195.533,669.5503
1422.4443,819.4566
1462.4287,754.4972
1655.3534,759.4941
1228.5201,742.5047
1410.4491,659.5565
1586.3804,727.51404
1324.4827,753.4978
1015.6033,734.5097
998.6099,758.4947
1622.3662,726.5147
1584.3811,755.4966
1520.4061,683.54156
991.6127,720.51843
1465.4276,691.53656
1279.5002,717.5203
1471.4252,603.5915
1170.5427,758.4947
1549.3948,764.49097
1451.433,759.4941
1257.5088,695.53406
1022.6005,658.5572
1017.6025,713.5228
1312.4873,777.48285
1535.4003,729.5128
1468.4264,777.48285
1540.3983,794.4722
1541.398,758.4947
1667.3488,719.51904
1179.5392,749.5003
1259.508,751.4991
1276.5013,711.52405
1228.5201,769.48785
1532.4014,735.5091
1456.431,742.5047
1499.4143,735.5091
1048.5905,753.4978
1511.4097,766.4897
1438.4381,738.5072
1316.4857,760.49347
1260.5076,732.5109
1494.4163,747.5016
1593.3776,724.5159
1048.5905,742.5047
1501.4136,695.53406
1539.3987,771.4866
1279.5002,769.48785
1250.5115,748.501
1081.5775,850.43726
1311.4877,755.4966
1494.4163,743.5041
1559.3909,856.4335
1540.3983,724.5159
1527.4033,771.4866
1029.5978,840.4435
1083.5768,720.51843
1577.3838,734.5097
1553.3932,815.4591
1051.5892,779.48157
945.6306,695.53406
949.629,752.4985
1024.5997,721.5178
1279.5002,646.56464
1498.4147,665.5528
1222.5225,770.4872
1208.528,797.47034
1471.4252,679.54407
1477.4229,675.5466
1508.4108,721.5178
1255.5095,737.5078
1541.398,709.5253
1066.5834,779.48157
1153.5494,600.5934
1476.4232,820.456
1141.5541,601.5928
1497.415,794.4722
1506.4116,892.411
1020.6013,538.63214
1016.6029,817.4578
1448.4342,805.46533
1569.387,771.4866
1293.4948,763.4916
1301.4916,702.52966
1093.5729,735.5091
1574.385,671.549
1276.5013,744.5034
1059.586,722.5172
1405.451,645.5653
1464.428,781.48035
1554.3928,704.52844
1265.5056,732.5109
1500.414,716.52094
1473.4244,990.34985
1459.4299,858.43225
1576.3843,544.62836
893.65094,672.5484
1255.5095,703.52905
1432.4404,769.48785
1702.3351,674.5472
1039.5939,678.5447
1041.5931,813.4603
1044.5919,674.5472
1065.5837,691.53656
1590.3788,702.52966
1116.5638,764.49097
974.61926,683.54156
1085.5759,747.5016
1257.5088,707.52655
900.6482,713.5228
1226.5209,642.56714
1009.60565,623.57904
983.6158,866.42725
1213.526,667.5515
1034.5958,608.5884
1019.60175,691.53656
1384.4592,730.5122
1024.5997,772.48596
1155.5486,757.4953
1519.4065,826.4522
1510.41,753.4978
1553.3932,822.4547
1063.5846,741.5053
1545.3964,886.41473
1278.5006,675.5466
1476.4232,694.53467
1076.5795,673.5478
1030.5974,673.5478
1039.5939,727.51404
1497.415,683.54156
1560.3905,855.43414
1133.5573,746.5022
1504.4124,608.5884
1034.5958,648.5634
1052.5889,724.5159
1451.433,729.5128
1362.4678,716.52094
1101.5697,796.47095
1043.5924,729.5128
951.6283,640.5684
917.64154,671.549
1100.5701,706.52716
1257.5088,764.49097
1002.60834,508.65088
1628.3639,819.4566
1529.4026,731.51154
1509.4104,657.5578
1223.5221,723.51654
1307.4893,713.5228
1619.3674,779.48157
1117.5635,759.4941
1549.3948,772.48596
1486.4193,905.4029
1072.581,814.4597
1135.5564,723.51654
1589.3792,798.4697
1055.5876,629.57526
1289.4963,694.53467
1590.3788,781.48035
1207.5283,758.4947
1418.4459,725.5153
933.6353,720.51843
1592.3779,731.51154
1498.4147,729.5128
1577.3838,654.55963
1488.4186,679.54407
1571.3862,686.5397
1081.5775,685.5403
1072.581,756.496
1029.5978,634.57214
1507.4111,707.52655
1446.4349,692.53595
1075.5798,692.53595
1306.4896,723.51654
1259.508,740.5059
1574.385,776.48346
1599.3752,877.42035
1466.4271,793.47284
1019.60175,733.5103
1000.60913,673.5478
1578.3834,639.56903
1288.4967,767.4891
1273.5026,786.47723
1279.5002,768.48846
1262.5068,763.4916
1655.3534,682.5422
784.6935,718.5197
1434.4397,688.53845
1069.5822,648.5634
965.6228,619.58154
1037.5947,726.5147
1127.5596,695.53406
1063.5846,756.496
982.61615,636.5709
1277.501,713.5228
1072.581,728.5134
874.6583,767.4891
1001.60876,642.56714
1076.5795,749.5003
1456.431,685.5403
964.62317,834.4472
1061.5853,747.5016
996.6107,760.49347
1247.5127,753.4978
1725.326,779.48157
1645.3573,707.52655
1303.4908,726.5147
1567.3877,786.47723
1049.59,720.51843
1555.3925,764.49097
899.64856,731.51154
979.6173,766.4897
1565.3885,820.456
1591.3784,844.441
1390.4569,846.43976
1133.5573,720.51843
1231.5189,702.52966
1659.3518,688.53845
1480.4218,677.5453
1252.5107,660.5559
1129.5587,703.52905
1259.508,844.441
1021.60095,695.53406
1055.5876,723.51654
1517.4072,766.4897
1053.5885,710.52466
1456.431,834.4472
1039.5939,820.456
1046.5912,579.6065
1090.574,847.4391
1655.3534,787.47656
1076.5795,680.5434
1477.4229,773.48535
981.6166,632.5734
1673.3463,719.51904
1061.5853,752.4985
